site,latitude,longitude,date,week,treatment,plot_position,top_depth_m,middle_depth_m,bottom_depth_m,unmeasured_sea_cucumber,survey_time,species,abundance,density
Jug Island,49.3302902,-122.916925,01-13-2025,0,Removal,left,NA,7.5,NA,0,6,pink_star,1,0.04
Jug Island,49.3302902,-122.916925,01-13-2025,0,Removal,left,NA,7.5,NA,0,6,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,01-13-2025,0,Addition,center,NA,7.2,NA,0,8,initial_sea_cucumber,1,0.04
Jug Island,49.3302902,-122.916925,01-13-2025,0,Addition,center,NA,7.2,NA,0,8,experimental_sea_cucumber,2,0.08
Jug Island,49.3302902,-122.916925,01-13-2025,0,Addition,center,NA,7.2,NA,0,8,blood_star,0,0
Jug Island,49.3302902,-122.916925,01-13-2025,0,Addition,center,NA,7.2,NA,0,8,leather_star,9,0.36
Jug Island,49.3302902,-122.916925,01-13-2025,0,Addition,center,NA,7.2,NA,0,8,mottled_star,0,0
Jug Island,49.3302902,-122.916925,01-13-2025,0,Addition,center,NA,7.2,NA,0,8,ochre_star,2,0.08
Jug Island,49.3302902,-122.916925,01-13-2025,0,Addition,center,NA,7.2,NA,0,8,pink_star,3,0.12
Jug Island,49.3302902,-122.916925,01-13-2025,0,Addition,center,NA,7.2,NA,0,8,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Removal,left,5.9,7.1,8.3,0,5,initial_sea_cucumber,1,0.04
Jug Island,49.3302902,-122.916925,01-20-2025,1,Removal,left,5.9,7.1,8.3,0,5,experimental_sea_cucumber,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Removal,left,5.9,7.1,8.3,0,5,blood_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Removal,left,5.9,7.1,8.3,0,5,leather_star,7,0.28
Jug Island,49.3302902,-122.916925,01-20-2025,1,Removal,left,5.9,7.1,8.3,0,5,mottled_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Removal,left,5.9,7.1,8.3,0,5,ochre_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Removal,left,5.9,7.1,8.3,0,5,pink_star,2,0.08
Jug Island,49.3302902,-122.916925,01-20-2025,1,Removal,left,5.9,7.1,8.3,0,5,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Addition,center,5.4,7.2,8.7,0,8,initial_sea_cucumber,1,0.04
Jug Island,49.3302902,-122.916925,01-20-2025,1,Addition,center,5.4,7.2,8.7,0,8,experimental_sea_cucumber,7,0.28
Jug Island,49.3302902,-122.916925,01-20-2025,1,Addition,center,5.4,7.2,8.7,0,8,blood_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Addition,center,5.4,7.2,8.7,0,8,leather_star,19,0.76
Jug Island,49.3302902,-122.916925,01-20-2025,1,Addition,center,5.4,7.2,8.7,0,8,mottled_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Addition,center,5.4,7.2,8.7,0,8,ochre_star,3,0.12
Jug Island,49.3302902,-122.916925,01-20-2025,1,Addition,center,5.4,7.2,8.7,0,8,pink_star,1,0.04
Jug Island,49.3302902,-122.916925,01-20-2025,1,Addition,center,5.4,7.2,8.7,0,8,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Control,right,7.3,8.7,10.1,3,11,initial_sea_cucumber,6,0.24
Jug Island,49.3302902,-122.916925,01-20-2025,1,Control,right,7.3,8.7,10.1,3,11,experimental_sea_cucumber,5,0.2
Jug Island,49.3302902,-122.916925,01-20-2025,1,Control,right,7.3,8.7,10.1,3,11,blood_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Control,right,7.3,8.7,10.1,3,11,leather_star,2,0.08
Jug Island,49.3302902,-122.916925,01-20-2025,1,Control,right,7.3,8.7,10.1,3,11,mottled_star,0,0
Jug Island,49.3302902,-122.916925,01-20-2025,1,Control,right,7.3,8.7,10.1,3,11,ochre_star,3,0.12
Jug Island,49.3302902,-122.916925,01-20-2025,1,Control,right,7.3,8.7,10.1,3,11,pink_star,1,0.04
Jug Island,49.3302902,-122.916925,01-20-2025,1,Control,right,7.3,8.7,10.1,3,11,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Removal,left,NA,NA,NA,0,9,initial_sea_cucumber,1,0.04
Jug Island,49.3302902,-122.916925,02-05-2025,3,Removal,left,NA,NA,NA,0,9,experimental_sea_cucumber,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Removal,left,NA,NA,NA,0,9,blood_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Removal,left,NA,NA,NA,0,9,leather_star,7,0.28
Jug Island,49.3302902,-122.916925,02-05-2025,3,Removal,left,NA,NA,NA,0,9,mottled_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Removal,left,NA,NA,NA,0,9,ochre_star,7,0.28
Jug Island,49.3302902,-122.916925,02-05-2025,3,Removal,left,NA,NA,NA,0,9,pink_star,5,0.2
Jug Island,49.3302902,-122.916925,02-05-2025,3,Removal,left,NA,NA,NA,0,9,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Addition,center,NA,NA,NA,1,18,initial_sea_cucumber,1,0.04
Jug Island,49.3302902,-122.916925,02-05-2025,3,Addition,center,NA,NA,NA,1,18,experimental_sea_cucumber,11,0.44
Jug Island,49.3302902,-122.916925,02-05-2025,3,Addition,center,NA,NA,NA,1,18,blood_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Addition,center,NA,NA,NA,1,18,leather_star,14,0.56
Jug Island,49.3302902,-122.916925,02-05-2025,3,Addition,center,NA,NA,NA,1,18,mottled_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Addition,center,NA,NA,NA,1,18,ochre_star,3,0.12
Jug Island,49.3302902,-122.916925,02-05-2025,3,Addition,center,NA,NA,NA,1,18,pink_star,2,0.08
Jug Island,49.3302902,-122.916925,02-05-2025,3,Addition,center,NA,NA,NA,1,18,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Control,right,NA,NA,NA,3,NA,initial_sea_cucumber,6,0.24
Jug Island,49.3302902,-122.916925,02-05-2025,3,Control,right,NA,NA,NA,3,NA,experimental_sea_cucumber,5,0.2
Jug Island,49.3302902,-122.916925,02-05-2025,3,Control,right,NA,NA,NA,3,NA,blood_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Control,right,NA,NA,NA,3,NA,leather_star,5,0.2
Jug Island,49.3302902,-122.916925,02-05-2025,3,Control,right,NA,NA,NA,3,NA,mottled_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Control,right,NA,NA,NA,3,NA,ochre_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Control,right,NA,NA,NA,3,NA,pink_star,0,0
Jug Island,49.3302902,-122.916925,02-05-2025,3,Control,right,NA,NA,NA,3,NA,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Removal,left,NA,NA,NA,0,10,initial_sea_cucumber,1,0.04
Jug Island,49.3302902,-122.916925,02-24-2025,6,Removal,left,NA,NA,NA,0,10,experimental_sea_cucumber,2,0.08
Jug Island,49.3302902,-122.916925,02-24-2025,6,Removal,left,NA,NA,NA,0,10,blood_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Removal,left,NA,NA,NA,0,10,leather_star,5,0.2
Jug Island,49.3302902,-122.916925,02-24-2025,6,Removal,left,NA,NA,NA,0,10,mottled_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Removal,left,NA,NA,NA,0,10,ochre_star,8,0.32
Jug Island,49.3302902,-122.916925,02-24-2025,6,Removal,left,NA,NA,NA,0,10,pink_star,1,0.04
Jug Island,49.3302902,-122.916925,02-24-2025,6,Removal,left,NA,NA,NA,0,10,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Addition,center,NA,NA,NA,2,15,initial_sea_cucumber,1,0.04
Jug Island,49.3302902,-122.916925,02-24-2025,6,Addition,center,NA,NA,NA,2,15,experimental_sea_cucumber,8,0.32
Jug Island,49.3302902,-122.916925,02-24-2025,6,Addition,center,NA,NA,NA,2,15,blood_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Addition,center,NA,NA,NA,2,15,leather_star,25,1
Jug Island,49.3302902,-122.916925,02-24-2025,6,Addition,center,NA,NA,NA,2,15,mottled_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Addition,center,NA,NA,NA,2,15,ochre_star,3,0.12
Jug Island,49.3302902,-122.916925,02-24-2025,6,Addition,center,NA,NA,NA,2,15,pink_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Addition,center,NA,NA,NA,2,15,sunflower_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Control,right,NA,NA,NA,0,9,initial_sea_cucumber,6,0.24
Jug Island,49.3302902,-122.916925,02-24-2025,6,Control,right,NA,NA,NA,0,9,experimental_sea_cucumber,7,0.28
Jug Island,49.3302902,-122.916925,02-24-2025,6,Control,right,NA,NA,NA,0,9,blood_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Control,right,NA,NA,NA,0,9,leather_star,6,0.24
Jug Island,49.3302902,-122.916925,02-24-2025,6,Control,right,NA,NA,NA,0,9,mottled_star,1,0.04
Jug Island,49.3302902,-122.916925,02-24-2025,6,Control,right,NA,NA,NA,0,9,ochre_star,1,0.04
Jug Island,49.3302902,-122.916925,02-24-2025,6,Control,right,NA,NA,NA,0,9,pink_star,0,0
Jug Island,49.3302902,-122.916925,02-24-2025,6,Control,right,NA,NA,NA,0,9,sunflower_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Removal,left,NA,6.8,NA,1,20,initial_sea_cucumber,3,0.12
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Removal,left,NA,6.8,NA,1,20,experimental_sea_cucumber,1,0.04
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Removal,left,NA,6.8,NA,1,20,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Removal,left,NA,6.8,NA,1,20,leather_star,41,1.64
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Removal,left,NA,6.8,NA,1,20,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Removal,left,NA,6.8,NA,1,20,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Removal,left,NA,6.8,NA,1,20,pink_star,18,0.72
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Removal,left,NA,6.8,NA,1,20,sunflower_star,2,0.08
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Control,center,NA,5.1,NA,0,NA,initial_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Control,center,NA,5.1,NA,0,NA,experimental_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Control,center,NA,5.1,NA,0,NA,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Control,center,NA,5.1,NA,0,NA,leather_star,25,1
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Control,center,NA,5.1,NA,0,NA,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Control,center,NA,5.1,NA,0,NA,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Control,center,NA,5.1,NA,0,NA,pink_star,7,0.28
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Control,center,NA,5.1,NA,0,NA,sunflower_star,2,0.08
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Addition,right,NA,7.1,NA,0,3,initial_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Addition,right,NA,7.1,NA,0,3,experimental_sea_cucumber,2,0.08
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Addition,right,NA,7.1,NA,0,3,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Addition,right,NA,7.1,NA,0,3,leather_star,8,0.32
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Addition,right,NA,7.1,NA,0,3,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Addition,right,NA,7.1,NA,0,3,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Addition,right,NA,7.1,NA,0,3,pink_star,12,0.48
Twin Islands,49.3474048,-122.8931744,01-13-2025,0,Addition,right,NA,7.1,NA,0,3,sunflower_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Removal,left,5.6,7.2,8.4,2,5,initial_sea_cucumber,3,0.12
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Removal,left,5.6,7.2,8.4,2,5,experimental_sea_cucumber,2,0.08
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Removal,left,5.6,7.2,8.4,2,5,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Removal,left,5.6,7.2,8.4,2,5,leather_star,19,0.76
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Removal,left,5.6,7.2,8.4,2,5,mottled_star,1,0.04
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Removal,left,5.6,7.2,8.4,2,5,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Removal,left,5.6,7.2,8.4,2,5,pink_star,10,0.4
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Removal,left,5.6,7.2,8.4,2,5,sunflower_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Control,center,5.6,5.6,6.5,0,5,initial_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Control,center,5.6,5.6,6.5,0,5,experimental_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Control,center,5.6,5.6,6.5,0,5,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Control,center,5.6,5.6,6.5,0,5,leather_star,25,1
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Control,center,5.6,5.6,6.5,0,5,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Control,center,5.6,5.6,6.5,0,5,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Control,center,5.6,5.6,6.5,0,5,pink_star,5,0.2
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Control,center,5.6,5.6,6.5,0,5,sunflower_star,1,0.04
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Addition,right,6.8,7.7,8.4,0,3,initial_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Addition,right,6.8,7.7,8.4,0,3,experimental_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Addition,right,6.8,7.7,8.4,0,3,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Addition,right,6.8,7.7,8.4,0,3,leather_star,7,0.28
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Addition,right,6.8,7.7,8.4,0,3,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Addition,right,6.8,7.7,8.4,0,3,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Addition,right,6.8,7.7,8.4,0,3,pink_star,14,0.56
Twin Islands,49.3474048,-122.8931744,01-20-2025,1,Addition,right,6.8,7.7,8.4,0,3,sunflower_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Removal,left,NA,NA,NA,1,12,initial_sea_cucumber,3,0.12
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Removal,left,NA,NA,NA,1,12,experimental_sea_cucumber,2,0.08
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Removal,left,NA,NA,NA,1,12,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Removal,left,NA,NA,NA,1,12,leather_star,22,0.88
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Removal,left,NA,NA,NA,1,12,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Removal,left,NA,NA,NA,1,12,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Removal,left,NA,NA,NA,1,12,pink_star,12,0.48
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Removal,left,NA,NA,NA,1,12,sunflower_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Control,center,NA,NA,NA,0,10,initial_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Control,center,NA,NA,NA,0,10,experimental_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Control,center,NA,NA,NA,0,10,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Control,center,NA,NA,NA,0,10,leather_star,55,2.2
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Control,center,NA,NA,NA,0,10,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Control,center,NA,NA,NA,0,10,ochre_star,1,0.04
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Control,center,NA,NA,NA,0,10,pink_star,10,0.4
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Control,center,NA,NA,NA,0,10,sunflower_star,2,0.08
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Addition,right,NA,NA,NA,0,3,initial_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Addition,right,NA,NA,NA,0,3,experimental_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Addition,right,NA,NA,NA,0,3,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Addition,right,NA,NA,NA,0,3,leather_star,1,0.04
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Addition,right,NA,NA,NA,0,3,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Addition,right,NA,NA,NA,0,3,ochre_star,1,0.04
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Addition,right,NA,NA,NA,0,3,pink_star,9,0.36
Twin Islands,49.3474048,-122.8931744,02-05-2025,3,Addition,right,NA,NA,NA,0,3,sunflower_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Removal,left,NA,NA,NA,1,11,initial_sea_cucumber,3,0.12
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Removal,left,NA,NA,NA,1,11,experimental_sea_cucumber,1,0.04
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Removal,left,NA,NA,NA,1,11,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Removal,left,NA,NA,NA,1,11,leather_star,12,0.48
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Removal,left,NA,NA,NA,1,11,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Removal,left,NA,NA,NA,1,11,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Removal,left,NA,NA,NA,1,11,pink_star,19,0.76
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Removal,left,NA,NA,NA,1,11,sunflower_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Control,center,NA,NA,NA,0,10,initial_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Control,center,NA,NA,NA,0,10,experimental_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Control,center,NA,NA,NA,0,10,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Control,center,NA,NA,NA,0,10,leather_star,19,0.76
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Control,center,NA,NA,NA,0,10,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Control,center,NA,NA,NA,0,10,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Control,center,NA,NA,NA,0,10,pink_star,9,0.36
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Control,center,NA,NA,NA,0,10,sunflower_star,2,0.08
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Addition,right,NA,NA,NA,0,10,initial_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Addition,right,NA,NA,NA,0,10,experimental_sea_cucumber,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Addition,right,NA,NA,NA,0,10,blood_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Addition,right,NA,NA,NA,0,10,leather_star,8,0.32
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Addition,right,NA,NA,NA,0,10,mottled_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Addition,right,NA,NA,NA,0,10,ochre_star,0,0
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Addition,right,NA,NA,NA,0,10,pink_star,23,0.92
Twin Islands,49.3474048,-122.8931744,02-24-2025,6,Addition,right,NA,NA,NA,0,10,sunflower_star,0,0
